Order ID,Invoice ID,New Invoice ID,Invoice Reference Number (IRN),Shipment date,Invoice date,GST ID,ASIN,SKU,Item Title,Quantity,Item Cost,GST Rate,CESS Rate,HSN,Warehouse Code/Name,Status,Tax Collected at Source (TCS)
U1wc9SyPt,UCY4V9XWt-75x,INVOICE0002,,13 Mar  2024 2:26:52 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0CSPKB5MW,VKAMCLEANER0125,Autofy Brush Rage-1 Car Cleaning Brush with Handle and Dust Cover Car AC Vent Cleaner Dashboard Cleaner Accessories for Detailing Brush Multipurpose Gadget Cleaner Car Duster Brush,1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
U1zhDtXft,UCY4V9XWt-75x,INVOICE0002,,16 Mar  2024 3:00:39 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0CLJL1F9X,VKAMCLEANER0096,Autofy 550GSM - 40cm x 40cm - [Pack of 8] - Microfiber Cloth Double Sided Microfiber Cloth for Car Lint Free Super Soft Plush Car Cleaning Cloth Sueded Edges for Scratch Free Car & Bike Cleaning,1,Rs.100.00,12%,0%,63029400,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UGK8Z3Fht,UCY4V9XWt-75x,INVOICE0002,,13 Mar  2024 2:26:52 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B091YSZHS6,B091YSZHS6,Autofy Cool-Max Balaclava Face Mask for Bike Riding Sports Cycling Running Cricket Hiking for Summer Winter Sweat Absorbing Anti-Hair fall Helmet Liner (240 GSM Quick Dry Fabric  Universal Size  Unisex),2,Rs.100.00,12%,0%,65070000,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UgWwf9SLt,UCY4V9XWt-75x,INVOICE0002,,16 Mar  2024 3:00:39 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0B3RCLDR4,CACOVER0117,AUTOGUYS PM-I Car Body Cover for Maruti S-Presso [Year 2019 Onwards] - Dust & UV Proof Premium Matty Car Cover with 3 Body Belts,1,Rs.100.00,12%,0%,62011390,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
Undwdzvgt,UCY4V9XWt-75x,INVOICE0002,,16 Mar  2024 3:00:39 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B09ZVP8Q6Z,CACOVER0090,Autofy 100% Waterproof Car Cover SilverTech Fabric for Maruti Vitara Brezza [Year 2015 Onwards] - Dust & UV Proof Car Cover with Soft Cotton Flock Layer Inside for Paint Protection,1,Rs.100.00,12%,0%,62011390,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
U3BrFhXlt,UCY4V9XWt-75x,INVOICE0002,,16 Mar  2024 3:00:39 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0C5TTV2LS,BAHOLDER0030,AUTOGUYS B30 Mobile Holder for Bikes or Bike Mobile Holder for Maps and GPS Navigation  one Click Locking  Firm Gripping  Anti Shake and Stable Cradle Clamp 360° Rotation Phone Mount (Random Color),1,Rs.100.00,12%,0%,85044190,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UgsFFwNQt,UCY4V9XWt-75x,INVOICE0002,,15 Mar  2024 12:44:50 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0CS6VJF8T,VKAMCLEANER0054,AUTOGUYS MAJIKO-4 Soft Microfiber Car Duster Car Brush for Car Cleaning Car Surface Wet & Dry Duster Multipurpose (Extendable) Dusting Brush ‎(Assorted Colour),1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UJSykxvkt,UCY4V9XWt-75x,INVOICE0002,,16 Mar  2024 3:00:39 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0CLJLG37V,VKAMCLEANER0086,Autofy 550GSM - 40cm x 40cm - [Pack of 1] - Microfiber Cloth Double Sided Microfiber Cloth for Car Lint Free Super Soft Plush Car Cleaning Cloth Sueded Edges for Scratch Free Car & Bike Cleaning,1,Rs.100.00,12%,0%,63029400,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
U6Ql8f5lt,UCY4V9XWt-75x,INVOICE0002,,15 Mar  2024 12:42:26 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B09ZVRH1VW,CACOVER0094,Autofy 100% Waterproof Car Cover SilverTech Fabric for Tata Punch [Year 2021 Onwards] - Dust & UV Proof Car Cover with Soft Cotton Flock Layer Inside for Paint Protection,1,Rs.100.00,12%,0%,62011390,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UCY4V9XWt,UCY4V9XWt-75x,INVOICE0002,,16 Mar  2024 3:00:39 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0C2W2V5LG,CABAG0005,Autofy SPAZE-5 Car Trunk Organizer Spill Proof Waterproof Anti-Skid Car Boot Organizer Storage Utility Bag Tool Box Kit Bag for All Vehicles [Large  Silver],1,Rs.100.00,12%,0%,42030000,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UXqYwxXkt,UCY4V9XWt-75x,INVOICE0002,,16 Mar  2024 3:00:39 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0BBRF9286,VKAMLIGHT0258,Autofy Aluminium Airplane Light (7 Colors) Waterproof Universal Warning Signal Blinker Led Strobe Rechargeable Safety Light For Bike Motorcycles Cars Bicycle Drones Helmet (Pack Of 2),1,Rs.100.00,12%,0%,85122110,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UXDMbWv6t,UCY4V9XWt-75x,INVOICE0002,,16 Mar  2024 3:00:39 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0CS6VJF8T,VKAMCLEANER0054,AUTOGUYS MAJIKO-4 Soft Microfiber Car Duster Car Brush for Car Cleaning Car Surface Wet & Dry Duster Multipurpose (Extendable) Dusting Brush ‎(Assorted Colour),1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UGM8CwStt,UCY4V9XWt-75x,INVOICE0002,,15 Mar  2024 12:42:25 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0CS6VJF8T,VKAMCLEANER0054,AUTOGUYS MAJIKO-4 Soft Microfiber Car Duster Car Brush for Car Cleaning Car Surface Wet & Dry Duster Multipurpose (Extendable) Dusting Brush ‎(Assorted Colour),1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
U1gtrs4wt,UCY4V9XWt-75x,INVOICE0002,,14 Mar  2024 2:01:16 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0B3RH6G7Q,CACOVER0140,AUTOGUYS 100% Waterproof Car Cover SF-I for Maruti Vitara Brezza [Year 2015 Onwards] - Dust & UV Proof Car Cover with Soft Cotton Flock Layer Inside for Paint Protection & 3 Body Belts,1,Rs.100.00,12%,0%,62011390,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
U1KNQsNxt,UCY4V9XWt-75x,INVOICE0002,,15 Mar  2024 12:42:26 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0CS6VJF8T,VKAMCLEANER0054,AUTOGUYS MAJIKO-4 Soft Microfiber Car Duster Car Brush for Car Cleaning Car Surface Wet & Dry Duster Multipurpose (Extendable) Dusting Brush ‎(Assorted Colour),1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
Uw6HlrFpt,UCY4V9XWt-75x,INVOICE0002,,13 Mar  2024 2:26:52 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0CS6VJF8T,VKAMCLEANER0054,AUTOGUYS MAJIKO-4 Soft Microfiber Car Duster Car Brush for Car Cleaning Car Surface Wet & Dry Duster Multipurpose (Extendable) Dusting Brush ‎(Assorted Colour),1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UgYv5kSdt,UCY4V9XWt-75x,INVOICE0002,,15 Mar  2024 12:44:04 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0CS6VJF8T,VKAMCLEANER0054,AUTOGUYS MAJIKO-4 Soft Microfiber Car Duster Car Brush for Car Cleaning Car Surface Wet & Dry Duster Multipurpose (Extendable) Dusting Brush ‎(Assorted Colour),1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
Ug3CPXvMt,UCY4V9XWt-75x,INVOICE0002,,16 Mar  2024 3:00:39 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0C9DW6JXM,VKAMCLEANER0053,Autofy MAJIKO-3 Soft Microfiber Car Duster Car Brush for Car Cleaning Car Surface Wet & Dry Duster Multipurpose Home Duster Kitchen Cleaning (Extendable) Dusting Brush ‎(Assorted Colour),1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UNF45n4bt,UCY4V9XWt-75x,INVOICE0002,,15 Mar  2024 12:42:26 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0CS6VJF8T,VKAMCLEANER0054,AUTOGUYS MAJIKO-4 Soft Microfiber Car Duster Car Brush for Car Cleaning Car Surface Wet & Dry Duster Multipurpose (Extendable) Dusting Brush ‎(Assorted Colour),1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UgkM2p5mt,UCY4V9XWt-75x,INVOICE0002,,15 Mar  2024 12:44:03 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0CS6VJF8T,VKAMCLEANER0054,AUTOGUYS MAJIKO-4 Soft Microfiber Car Duster Car Brush for Car Cleaning Car Surface Wet & Dry Duster Multipurpose (Extendable) Dusting Brush ‎(Assorted Colour),1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
U64NVMNdt,UCY4V9XWt-75x,INVOICE0002,,15 Mar  2024 12:44:50 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0CLJJY9YR,VKAMCLEANER0072,Autofy 500GSM - 40cm x 60cm - [Pack of 1] - Microfiber Cloth Double Sided Microfiber Cloth for Car Lint Free Super Soft Plush Car Cleaning Cloth Sueded Edges for Scratch Free Car & Bike Cleaning,1,Rs.100.00,12%,0%,63029400,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UnYMj63Qt,UCY4V9XWt-75x,INVOICE0002,,13 Mar  2024 2:26:52 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0CSPHZMHS,VKAMCOMBO0030,Autofy Brush RAGE-1 RAGE-2 Car Cleaning Brush with Handle and Dust Cover Car AC Vent Cleaner Dashboard Cleaner Accessories for Detailing Brush Multipurpose Gadget Cleaner Car Duster Brush (2Pcs Combo),1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UgfWTF5tt,UCY4V9XWt-75x,INVOICE0002,,15 Mar  2024 12:42:26 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0B3TPVR9P,AGLOCK0002,AUTOGUYS Anti Theft Heavy Duty Stainless Steel Wheel Disc Brake Lock for Bike/Motorcycle Security (Chrome Finish),1,Rs.100.00,12%,0%,87150090,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UGgZNsvnt,UCY4V9XWt-75x,INVOICE0002,,16 Mar  2024 3:00:39 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0CS6VJF8T,VKAMCLEANER0054,AUTOGUYS MAJIKO-4 Soft Microfiber Car Duster Car Brush for Car Cleaning Car Surface Wet & Dry Duster Multipurpose (Extendable) Dusting Brush ‎(Assorted Colour),1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UJsp7JNBt,UCY4V9XWt-75x,INVOICE0002,,15 Mar  2024 12:42:25 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0B3TPVR9P,AGLOCK0002,AUTOGUYS Anti Theft Heavy Duty Stainless Steel Wheel Disc Brake Lock for Bike/Motorcycle Security (Chrome Finish),1,Rs.100.00,12%,0%,87150090,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
U1KptKSnt,UCY4V9XWt-75x,INVOICE0002,,15 Mar  2024 12:42:26 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0CLJKN6BT,VKAMCLEANER0085,Autofy 550GSM - 40cm x 40cm - [Pack of 1] - Microfiber Cloth Double Sided Microfiber Cloth for Car Lint Free Super Soft Plush Car Cleaning Cloth Sueded Edges for Scratch Free Car & Bike Cleaning,1,Rs.100.00,12%,0%,63029400,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
U1mq6BSdt,UCY4V9XWt-75x,INVOICE0002,,15 Mar  2024 12:42:25 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0BBRF9286,VKAMLIGHT0258,Autofy Aluminium Airplane Light (7 Colors) Waterproof Universal Warning Signal Blinker Led Strobe Rechargeable Safety Light For Bike Motorcycles Cars Bicycle Drones Helmet (Pack Of 2),1,Rs.100.00,12%,0%,85122110,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UGSY5f37t,UCY4V9XWt-75x,INVOICE0002,,13 Mar  2024 2:26:52 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0CSPHZMHS,VKAMCOMBO0030,Autofy Brush RAGE-1 RAGE-2 Car Cleaning Brush with Handle and Dust Cover Car AC Vent Cleaner Dashboard Cleaner Accessories for Detailing Brush Multipurpose Gadget Cleaner Car Duster Brush (2Pcs Combo),1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
U3p52n5dt,UCY4V9XWt-75x,INVOICE0002,,15 Mar  2024 12:42:25 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0BBRF9286,VKAMLIGHT0258,Autofy Aluminium Airplane Light (7 Colors) Waterproof Universal Warning Signal Blinker Led Strobe Rechargeable Safety Light For Bike Motorcycles Cars Bicycle Drones Helmet (Pack Of 2),1,Rs.100.00,12%,0%,85122110,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
U6Th2nNTt,UCY4V9XWt-75x,INVOICE0002,,15 Mar  2024 12:44:03 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0CS6VJF8T,VKAMCLEANER0054,AUTOGUYS MAJIKO-4 Soft Microfiber Car Duster Car Brush for Car Cleaning Car Surface Wet & Dry Duster Multipurpose (Extendable) Dusting Brush ‎(Assorted Colour),1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
U1BjSnSdt,UCY4V9XWt-75x,INVOICE0002,,15 Mar  2024 12:42:26 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0CLJLVYLT,VKAMCLEANER0070,Autofy 500GSM - 40cm x 40cm - [Pack of 10] - Microfiber Cloth Double Sided Microfiber Cloth for Car Lint Free Super Soft Plush Car Cleaning Cloth Sueded Edges for Scratch Free Car & Bike Cleaning,1,Rs.100.00,12%,0%,63029400,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UwvCFGvnt,UCY4V9XWt-75x,INVOICE0002,,16 Mar  2024 3:00:39 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0B3TRHQ3N,AGCLEANER0001,AUTOGUYS Multipurpose Microfiber 900 GSM 40cm x 40cm Cleaning Towel Microfibre Cloth Highly Absorbent Dust Towels for All Vehicles Bikes Cars Glass Kitchens - Multicolour (Set of 1),1,Rs.100.00,12%,0%,63071110,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UwbQDtXJt,UCY4V9XWt-75x,INVOICE0002,,16 Mar  2024 3:00:39 PM IST,16 Mar  2024 3:22:17 PM IST,07AAFCV4903R1ZR,B0B3TRHQ3N,AGCLEANER0001,AUTOGUYS Multipurpose Microfiber 900 GSM 40cm x 40cm Cleaning Towel Microfibre Cloth Highly Absorbent Dust Towels for All Vehicles Bikes Cars Glass Kitchens - Multicolour (Set of 1),1,Rs.100.00,12%,0%,63071110,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UgYM4J20t,UXHVwdb9t-203x,INVOICE0003,,4 Mar  2024 3:10:55 PM IST,8 Mar  2024 8:40:30 PM IST,07AAFCV4903R1ZR,B0B3RFLFL3,CACOVER0099,AUTOGUYS PM-I Car Body Cover for Maruti Suzuki Alto K10 / Alto 800 [Year 2018 Onwards] - Dust & UV Proof Premium Matty Car Cover with 3 Body Belts,1,Rs.100.00,12%,0%,62011390,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UG7Q2sV5t,UXHVwdb9t-203x,INVOICE0003,,4 Mar  2024 3:10:55 PM IST,8 Mar  2024 8:40:30 PM IST,07AAFCV4903R1ZR,B0C7MPSCZP,CACOVER0379,Autofy BlueTech-Black Piping 100% Waterproof Car Cover for Maruti Suzuki Alto K10 / Alto 800 [Year 2018 Onwards] - Dust & UV Proof Cover - Soft Cotton Flock Layer Inside for Paint Protection,1,Rs.100.00,12%,0%,62011390,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
U3LQkvDLt,UXHVwdb9t-203x,INVOICE0003,,7 Mar  2024 12:48:32 PM IST,8 Mar  2024 8:40:30 PM IST,07AAFCV4903R1ZR,B0C2Z3DB6Z,VKAMCOVER0113,Autofy Scooter Bike Cover Dustproof UV Protection Bike Body Cover for All Two Wheeler Scooter Scooty Activa Size with Carry Bag - Blue - Burn Rubber,1,Rs.100.00,12%,0%,62011390,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UcTW6XgKt,UXHVwdb9t-203x,INVOICE0003,,6 Mar  2024 2:27:42 PM IST,8 Mar  2024 8:40:30 PM IST,07AAFCV4903R1ZR,B0C2V3LNL1,VKAMCOVER0109,Autofy RE Size Bike Cover Dustproof UV Protection Bike Body Cover for All Two Wheeler Bikes Upto for Royal Enfield Size with Carry Bag - Black - Mark Territory,1,Rs.100.00,12%,0%,62011390,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UVK2dJMvt,UXHVwdb9t-203x,INVOICE0003,,5 Mar  2024 2:57:26 PM IST,8 Mar  2024 8:40:30 PM IST,07AAFCV4903R1ZR,B0CS6VJF8T,VKAMCLEANER0054,AUTOGUYS MAJIKO-4 Soft Microfiber Car Duster Car Brush for Car Cleaning Car Surface Wet & Dry Duster Multipurpose (Extendable) Dusting Brush ‎(Assorted Colour),1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UnfQQ0MLt,UXHVwdb9t-203x,INVOICE0003,,5 Mar  2024 2:57:26 PM IST,8 Mar  2024 8:40:30 PM IST,07AAFCV4903R1ZR,B0C7MMZ3TZ,CACOVER0377,AUTOGUYS SF-2 100% Waterproof Car Cover for Tata Safari [Year 2021 Onwards] - Dust & UV Proof Car Cover with Soft Cotton Flock Layer Inside for Paint Protection,1,Rs.100.00,12%,0%,62011390,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
U6RggV88t,UXHVwdb9t-203x,INVOICE0003,,7 Mar  2024 2:20:55 PM IST,8 Mar  2024 8:40:30 PM IST,07AAFCV4903R1ZR,B09QL3VFXQ,AFWLIGHT0059,Autofy 2+1 YEARS WARRANTY StreetGod New V2.0 Plug & Play Highway Indicator Flasher Relay for RE Thunderbird (BS4 & BS6),1,Rs.100.00,12%,0%,85122110,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UgcZjdg1t,UXHVwdb9t-203x,INVOICE0003,,6 Mar  2024 2:27:42 PM IST,8 Mar  2024 8:40:30 PM IST,07AAFCV4903R1ZR,B0CS6VJF8T,VKAMCLEANER0054,AUTOGUYS MAJIKO-4 Soft Microfiber Car Duster Car Brush for Car Cleaning Car Surface Wet & Dry Duster Multipurpose (Extendable) Dusting Brush ‎(Assorted Colour),1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UJSt2rVpt,UXHVwdb9t-203x,INVOICE0003,,4 Mar  2024 3:10:55 PM IST,8 Mar  2024 8:40:30 PM IST,07AAFCV4903R1ZR,B0CS6VJF8T,VKAMCLEANER0054,AUTOGUYS MAJIKO-4 Soft Microfiber Car Duster Car Brush for Car Cleaning Car Surface Wet & Dry Duster Multipurpose (Extendable) Dusting Brush ‎(Assorted Colour),1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UnKQqtbVt,UXHVwdb9t-203x,INVOICE0003,,4 Mar  2024 3:10:55 PM IST,8 Mar  2024 8:40:30 PM IST,07AAFCV4903R1ZR,B0B3RFLFL3,CACOVER0099,AUTOGUYS PM-I Car Body Cover for Maruti Suzuki Alto K10 / Alto 800 [Year 2018 Onwards] - Dust & UV Proof Premium Matty Car Cover with 3 Body Belts,1,Rs.100.00,12%,0%,62011390,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UGtFR3Mdt,UXHVwdb9t-203x,INVOICE0003,,5 Mar  2024 2:57:26 PM IST,8 Mar  2024 8:40:30 PM IST,07AAFCV4903R1ZR,B0CS6VJF8T,VKAMCLEANER0054,AUTOGUYS MAJIKO-4 Soft Microfiber Car Duster Car Brush for Car Cleaning Car Surface Wet & Dry Duster Multipurpose (Extendable) Dusting Brush ‎(Assorted Colour),1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
Unbk1GMRt,UXHVwdb9t-203x,INVOICE0003,,5 Mar  2024 2:57:26 PM IST,8 Mar  2024 8:40:30 PM IST,07AAFCV4903R1ZR,B0CS6VJF8T,VKAMCLEANER0054,AUTOGUYS MAJIKO-4 Soft Microfiber Car Duster Car Brush for Car Cleaning Car Surface Wet & Dry Duster Multipurpose (Extendable) Dusting Brush ‎(Assorted Colour),1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UNCBRBBJt,UXHVwdb9t-203x,INVOICE0003,,5 Mar  2024 2:57:26 PM IST,8 Mar  2024 8:40:30 PM IST,07AAFCV4903R1ZR,B0CS6VJF8T,VKAMCLEANER0054,AUTOGUYS MAJIKO-4 Soft Microfiber Car Duster Car Brush for Car Cleaning Car Surface Wet & Dry Duster Multipurpose (Extendable) Dusting Brush ‎(Assorted Colour),1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UVxpqW8jt,UXHVwdb9t-203x,INVOICE0003,,7 Mar  2024 2:20:55 PM IST,8 Mar  2024 8:40:30 PM IST,07AAFCV4903R1ZR,B0CS6VJF8T,VKAMCLEANER0054,AUTOGUYS MAJIKO-4 Soft Microfiber Car Duster Car Brush for Car Cleaning Car Surface Wet & Dry Duster Multipurpose (Extendable) Dusting Brush ‎(Assorted Colour),1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
Unw6L6ZCt,UXHVwdb9t-203x,INVOICE0003,,1 Mar  2024 2:16:27 PM IST,8 Mar  2024 8:40:30 PM IST,07AAFCV4903R1ZR,B09ZVRK4R9,CACOVER0089,Autofy 100% Waterproof Car Cover SilverTech Fabric for Mahindra XUV700 [Year 2022 Onwards] - Dust & UV Proof Car Cover with Soft Cotton Flock Layer Inside for Paint Protection,1,Rs.100.00,12%,0%,62011390,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UVGzkdVjt,UXHVwdb9t-203x,INVOICE0003,,4 Mar  2024 3:10:55 PM IST,8 Mar  2024 8:40:30 PM IST,07AAFCV4903R1ZR,B0CS6VJF8T,VKAMCLEANER0054,AUTOGUYS MAJIKO-4 Soft Microfiber Car Duster Car Brush for Car Cleaning Car Surface Wet & Dry Duster Multipurpose (Extendable) Dusting Brush ‎(Assorted Colour),1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
U1S2kFgZt,UXHVwdb9t-203x,INVOICE0003,,6 Mar  2024 2:27:42 PM IST,8 Mar  2024 8:40:30 PM IST,07AAFCV4903R1ZR,B0CS6VJF8T,VKAMCLEANER0054,AUTOGUYS MAJIKO-4 Soft Microfiber Car Duster Car Brush for Car Cleaning Car Surface Wet & Dry Duster Multipurpose (Extendable) Dusting Brush ‎(Assorted Colour),1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UVthllbjt,UXHVwdb9t-203x,INVOICE0003,,2 Mar  2024 2:17:51 PM IST,8 Mar  2024 8:40:30 PM IST,07AAFCV4903R1ZR,B09ZVRK4R9,CACOVER0089,Autofy 100% Waterproof Car Cover SilverTech Fabric for Mahindra XUV700 [Year 2022 Onwards] - Dust & UV Proof Car Cover with Soft Cotton Flock Layer Inside for Paint Protection,1,Rs.100.00,12%,0%,62011390,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
Uct8cRtMt,UXHVwdb9t-203x,INVOICE0003,,4 Mar  2024 3:10:55 PM IST,8 Mar  2024 8:40:30 PM IST,07AAFCV4903R1ZR,B0983XKX3D,B0983XKX3D,Autofy Universal Bike Cover UV Protection & Dustproof Bike Body Cover for Two Wheeler Bike Scooter Scooty Activa (Blue),1,Rs.100.00,12%,0%,62011390,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
U1KbXybbt,UXHVwdb9t-203x,INVOICE0003,,4 Mar  2024 3:10:55 PM IST,8 Mar  2024 8:40:30 PM IST,07AAFCV4903R1ZR,B0CS6VJF8T,VKAMCLEANER0054,AUTOGUYS MAJIKO-4 Soft Microfiber Car Duster Car Brush for Car Cleaning Car Surface Wet & Dry Duster Multipurpose (Extendable) Dusting Brush ‎(Assorted Colour),1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UGnPJk86t,UXHVwdb9t-203x,INVOICE0003,,7 Mar  2024 12:48:32 PM IST,8 Mar  2024 8:40:30 PM IST,07AAFCV4903R1ZR,B0CS6VJF8T,VKAMCLEANER0054,AUTOGUYS MAJIKO-4 Soft Microfiber Car Duster Car Brush for Car Cleaning Car Surface Wet & Dry Duster Multipurpose (Extendable) Dusting Brush ‎(Assorted Colour),1,Rs.100.00,12%,0%,96039100,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
UNrXdpDKt,UXHVwdb9t-203x,INVOICE0003,,7 Mar  2024 12:48:33 PM IST,8 Mar  2024 8:40:30 PM IST,07AAFCV4903R1ZR,B0CLJKG988,VKAMCLEANER0100,Autofy 350GSM - 40cm x 40cm - [Pack of 1] - Microfiber Cloth Double Sided Microfiber Cloth for Car Lint Free Super Soft Plush Car Cleaning Cloth Sueded Edges for Scratch Free Car & Bike Cleaning,1,Rs.100.00,12%,0%,63029400,EIHR/Vendorskart Online Services Pvt Ltd,Non-submitted,0
